n,rho0,seed,rho,mineigvalQ,solution_time_P1,solution_time_P2,solution_time_D1A,solution_time_D1B,solution_time_D2A,solution_time_D2B,optimal_val_P1,optimal_val_P2,optimal_val_D1A,optimal_val_D1B,optimal_val_D2A,optimal_val_D2B,objective_bound_P1,objective_bound_P2,objective_bound_D1A,objective_bound_D1B,objective_bound_D2A,objective_bound_D2B,relative_gap_P1,relative_gap_P2,relative_gap_D1A,relative_gap_D1B,relative_gap_D2A,relative_gap_D2B,termination_status_P1,termination_status_P2,termination_status_D1A,termination_status_D1B,termination_status_D2A,termination_status_D2B
25,6,3,3,-7.22676047000812,0.205606937408447,0.233335018157958,49.0492786660033,4.53540399599296,10.2230551240063,7.23579560600046,0.0619028122878756,0.0619028122878755,0.0619028125990496,0.0619028321466979,0.0619028960252538,0.0619028123489671,0.0618968604150649,0.0618979252086801,0.0619028125990496,0.0619028321466979,0.0619028960252538,0.0619028123489671,0.00961486657979386,0.00789476118262719,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,3,4,-7.22676047000812,0.185908079147338,0.203587055206298,57.8865380099887,4.60888808399613,10.8725488799973,6.02350814100645,0.0189409681784138,0.0189409824469139,0.0189408455250707,0.0189408451245507,0.018940907954417,0.0189409383950392,0.0189396720313965,0.0189389355466379,0.0189408455250707,0.0189408451245507,0.018940907954417,0.0189409383950392,0.00684308745537741,0.0108067270624853,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,4,2,-9.75311328488411,0.181962966918945,0.201565027236938,58.3660506409942,4.0946922370058,9.90111727299518,7.0742307370092,0.258762294833917,0.25876253162469,0.258762299530586,0.258762453437774,0.258762401976217,0.258762318221405,0.25873688229921,0.258744245315576,0.258762299530586,0.258762453437774,0.258762401976217,0.258762318221405,0.00982080280418597,0.00706683034816965,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,4,3,-9.75311328488411,0.224032163619995,0.22856593132019,56.5452235900011,3.93900786300946,11.457298371999,7.64322231900587,0.0996985944344955,0.0996985649780181,0.0996985699170313,0.0996985659810404,0.0996985651362105,0.0996985649967452,0.0996919449244471,0.0996927836914668,0.0996985699170313,0.0996985659810404,0.0996985651362105,0.0996985649967452,0.006669612632144,0.00579876606304978,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,4,4,-9.75311328488411,0.219134807586669,0.210316896438598,55.4705320630018,4.15521998699114,10.3796327140007,5.78015307300665,0.0350787483675124,0.0350787483675124,0.0350787487224826,0.0350787856464293,0.0350789960213202,0.0350787557163976,0.0350755061462397,0.0350764893387687,0.0350787487224826,0.0350787856464293,0.0350789960213202,0.0350787557163976,0.00924269372088701,0.00643987841304411,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,5,2,-7.28968716649066,0.145148992538452,0.190955877304077,59.9628702040063,4.92266190100053,11.6360231629951,6.36966928500623,0.231671825824876,0.231670484739958,0.231670499784385,0.231670487796554,0.231670486751649,0.231670488949109,0.231658058805882,0.231655995793332,0.231670499784385,0.231670487796554,0.231670486751649,0.231670488949109,0.0059424657897761,0.00625411849174391,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,5,3,-7.28968716649066,0.228178977966308,0.201758861541748,56.0589746470068,4.06686448398977,10.184056056998,8.04220028799318,0.0794858000719192,0.0794858542348875,0.0794858016790991,0.0794859282008553,0.0794858321180084,0.0794860544535713,0.0794786260424793,0.0794800132399521,0.0794858016790991,0.0794859282008553,0.0794858321180084,0.0794860544535713,0.0090255485048374,0.00734847098478651,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,5,4,-7.28968716649066,0.238041877746582,0.190295934677124,57.7572733840061,3.70585690200096,11.7065661330125,6.44847004400799,0.0263749928226554,0.026375101524409,0.0263750006912002,0.0263749944122021,0.0263749816768085,0.0263749813037426,0.0263726817773336,0.0263739891092824,0.0263750006912002,0.0263749944122021,0.0263749816768085,0.0263749813037426,0.0087622595286576,0.00421767144907585,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,6,2,-8.64401751269553,0.0905280113220214,0.0849950313568115,53.6357691459998,5.65303028901689,9.91943302800064,6.47652839100919,0.0593917155777636,0.0593917155777637,0.0593917184674144,0.0593917157067689,0.0593918903322162,0.059391716151625,0.0593893332874896,0.0593894262400872,0.0593917184674144,0.0593917157067689,0.0593918903322162,0.059391716151625,0.00401114911545331,0.00385464143314192,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,6,3,-8.64401751269553,0.245245933532714,0.292625188827514,53.6276661349984,4.35064015898387,11.8165207759884,8.2274909709813,0.0185912171785441,0.0185912171785441,0.0185912459848669,0.0185912257980332,0.0185912188486123,0.0185912176219304,0.0185899195497057,0.0185894440525541,0.0185912459848669,0.0185912257980332,0.0185912188486123,0.0185912176219304,0.00697979495333665,0.00953743895802822,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,6,4,-8.64401751269553,0.178369045257568,0.351664066314697,59.6554904470103,4.83086981301312,11.8951051949989,7.08599145099287,0.00597462113406332,0.00597481298611657,0.00597454821561084,0.00597469471420008,0.00597455953875971,0.00597455198241513,0.00597388637905475,0.00597354162205376,0.00597454821561084,0.00597469471420008,0.00597455953875971,0.00597455198241513,0.0122979347491369,0.0212787256397652,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,7,2,-7.81299197405127,0.214050769805908,0.194329023361206,78.5131697730103,5.47552530301618,10.9564446149743,7.34472144200117,0.359079742975964,0.359079761444123,0.359079751803863,0.359079742759594,0.359079743477809,0.35907974284342,0.359060109278777,0.35907494085665,0.359079751803863,0.359079742759594,0.359079743477809,0.35907974284342,0.00546778189820188,0.00134248375740911,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,7,3,-7.81299197405127,0.456372022628784,0.2327880859375,53.6086783350037,3.63118166200001,11.3178189170139,7.66687241301406,0.0719384199615372,0.0719383988488648,0.0719383993086961,0.0719385513127363,0.071938548349964,0.0719384018100476,0.0719381790831051,0.0719321665972896,0.0719383993086961,0.0719385513127363,0.071938548349964,0.0719384018100476,0.000334839759163226,0.00866331705300246,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,7,4,-7.81299197405127,0.189496040344238,0.179624080657958,52.0192195249837,4.3397169309901,10.8661470570077,7.05622776801465,0.0147716812113456,0.0147716005641489,0.014771488469633,0.0147714881092077,0.0147715010260072,0.0147714872277794,0.0147694480157911,0.0147698285717633,0.014771488469633,0.0147714881092077,0.0147715010260072,0.0147714872277794,0.0151180865778846,0.0119959403042723,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,8,2,-7.1874216935774,0.208498954772949,0.21087908744812,75.4865062839817,5.02594376300112,12.154025478987,6.86032803799025,0.295716944808489,0.295716940202606,0.295717058373769,0.295716942043642,0.295716952214486,0.295716975174435,0.295697751513715,0.295704996909745,0.295717058373769,0.295716942043642,0.295716952214486,0.295716975174435,0.00649042779288563,0.00403875843334058,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,8,3,-7.1874216935774,0.211600065231323,0.206073999404907,53.2007588449923,3.84028914599912,11.279310910002,5.85035663298913,0.107779270905646,0.107779270905646,0.107779271004246,0.107779409011392,0.1077792798328,0.107779324015105,0.107770836848748,0.107769414807011,0.107779271004246,0.107779409011392,0.1077792798328,0.107779324015105,0.00782530520668312,0.00914470709589146,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,8,4,-7.1874216935774,0.241997003555297,0.199964046478271,51.6405709499958,3.6698092839797,11.9751876590016,6.083491848025,0.0359801398137226,0.0359801398137226,0.035980459859998,0.0359802376409282,0.0359801403021893,0.0359801569748957,0.035978560365378,0.0359776930697578,0.035980459859998,0.0359802376409282,0.0359801403021893,0.0359801569748957,0.00438977822962024,0.00680026252653407,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,9,2,-8.15942760066736,0.124212026596069,0.138147115707397,51.291214058001,5.76800961099797,10.4587311000213,5.99810064799385,0.12689382826705,0.126893829130222,0.126893951533303,0.126893828269863,0.126893886031002,0.126893854022543,0.126885420734424,0.126887293918852,0.126893951533303,0.126893828269863,0.126893886031002,0.126893854022543,0.00662564345392818,0.00515014119708137,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,9,3,-8.15942760066736,0.239655017852783,0.174005985260009,53.815550942003,4.34868449400528,10.8277067849994,6.76735244400333,0.0334362961383157,0.0334362961383159,0.0334363066391714,0.0334365231353012,0.0334363079336831,0.0334362995431447,0.0334335691233078,0.033434920147033,0.0334363066391714,0.0334365231353012,0.0334363079336831,0.0334362995431447,0.00815585254008038,0.00411526228010817,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,9,4,-8.15942760066736,0.207958936691284,0.178436040878295,55.0461679749714,4.64025716899777,12.8494573580101,6.10274589102482,0.000807659096381002,0.000807615811477563,0.00080761777717478,0.000807583688469941,0.000807582638677588,0.00080761792250133,0.000807338205752944,0.000807344860597664,0.00080761777717478,0.000807583688469941,0.000807582638677588,0.00080761792250133,0.0397309495424735,0.0335494768736067,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,10,2,-7.57445182642375,0.162358999252319,0.120865106582641,53.5706749880046,4.55940520600415,10.5328502639895,6.17313690899754,0.24781674813368,0.24781674813368,0.247816748254267,0.2478167482522,0.247816776544271,0.247816813928264,0.247796148301389,0.247804334052767,0.247816748254267,0.2478167482522,0.247816776544271,0.247816813928264,0.00831252627027215,0.00500937931230315,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,10,3,-7.57445182642375,0.222568988800048,0.186679124832153,51.6287616949994,5.01140273298369,10.3246275289857,6.1781697589904,0.0725755453488999,0.0725755130326547,0.0725755136879019,0.0725757000080838,0.0725756346501662,0.0725755132837337,0.0725720981067293,0.0725736141325942,0.0725755136879019,0.0725757000080838,0.0725756346501662,0.0725755132837337,0.00474986740240945,0.00261644731282576,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,10,4,-7.57445182642375,0.223806858062744,0.25326919555664,61.811762554018,3.68293727000127,12.4870535460067,7.5369017930061,0.0287668805997902,0.0287668805997902,0.0287670424993322,0.0287669284771042,0.0287668812951393,0.0287670330570008,0.0287655349696501,0.028764028556094,0.0287670424993322,0.0287669284771042,0.0287668812951393,0.0287670330570008,0.00467770614019384,0.00991433077467105,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,11,2,-8.0270337860558,0.16654896736145,0.194950819015502,50.6953600860142,4.89416862800135,12.0100251510157,6.1777276849898,0.316213705494307,0.316210609510502,0.316210901654965,0.316210611567629,0.316210569864281,0.316210571716618,0.316199229101597,0.31619527419569,0.316210901654965,0.316210611567629,0.316210569864281,0.316210571716618,0.0045780408814729,0.00484971545876375,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,11,3,-8.0270337860558,0.211236000061035,0.15564489364624,55.7252289320167,3.88597440501325,12.1684800999937,5.82650483600446,0.147654000632314,0.147653782320064,0.147653822885582,0.147653842401407,0.147653787881949,0.147653982528125,0.147642288071072,0.147643800305429,0.147653822885582,0.147653842401407,0.147653787881949,0.147653982528125,0.0079324374498471,0.00676041918973896,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,11,4,-8.0270337860558,0.235476016998291,0.230380058288574,88.5067959510197,4.20705307598109,13.3873744950105,6.18623163001029,0.0645687686589644,0.0645685626159325,0.0645683589411572,0.0645687142872121,0.0645685965728,0.0645687182773123,0.0645668658388625,0.064568297139567,0.0645683589411572,0.0645687142872121,0.0645685965728,0.0645687182773123,0.00294696668589666,0.000411154213029528,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,12,2,-7.82338394558101,0.172737121582031,0.259825944900512,57.552564395999,4.58347316901199,11.878032225999,6.10748264600988,0.241943599433907,0.241943609992906,0.241943578013764,0.241943704233312,0.241943617773551,0.241943607018805,0.241930584966147,0.241937472224551,0.241943578013764,0.241943704233312,0.241943617773551,0.241943607018805,0.0053791329013748,0.00253685904538719,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,12,3,-7.82338394558101,0.256562948226928,0.212313890457153,54.4449808949721,5.0778336719959,11.0471573260147,5.45484853599919,0.0704666560797951,0.0704666591968192,0.0704666562400081,0.0704666564086517,0.0704667783021139,0.0704667356146786,0.0704639523828725,0.0704611351878235,0.0704666562400081,0.0704666564086517,0.0704667783021139,0.0704667356146786,0.00383684578349564,0.00783918105197052,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,12,4,-7.82338394558101,0.261573076248168,0.233207941055297,54.9516253460315,4.82496176002314,11.8586240879958,7.59233506704913,0.0173366369947559,0.017336744868891,0.0173366594337999,0.0173366370817667,0.0173366370903524,0.0173366375730505,0.0173351364286611,0.0173351707856604,0.0173366594337999,0.0173366370817667,0.0173366370903524,0.0173366375730505,0.00865546239002766,0.00907946239377992,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,13,2,-8.02433412698238,0.162407159805297,0.123183965682983,55.1576264460454,5.4955132670002,11.240792467026,5.81685171299614,0.233402957361886,0.233402962171034,0.233402960864325,0.233402957372412,0.233402957615039,0.233402958650226,0.233381504141461,0.233392466970914,0.233402960864325,0.233402957372412,0.233402957615039,0.233402958650226,0.00919149468707971,0.00449660108100756,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,13,3,-8.02433412698238,0.265614986419677,0.21594500541687,55.4582723670173,3.61514399497536,10.302618629008,7.03117424203082,0.0723206884358275,0.0723206919315959,0.0723206893743322,0.0723207500502224,0.0723208740865062,0.0723206886052262,0.0723149388019148,0.0723134551675396,0.0723206893743322,0.0723207500502224,0.0723208740865062,0.0723206886052262,0.00795019245122546,0.0100064917288104,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,13,4,-8.02433412698238,0.202941179275512,0.206238985061645,59.1516820979886,4.79731349303619,11.8614218999864,7.21674609801266,0.00512844301897114,0.00512842291995842,0.00512840881673772,0.00512841628492779,0.00512840885022016,0.00512840976767802,0.00512781458202028,0.00512772541093099,0.00512840881673772,0.00512841628492779,0.00512840885022016,0.00512840976767802,0.0122539520967339,0.0136008484152173,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,14,2,-8.29543061889448,0.288738965988159,0.22096300125122,63.6807807179866,3.86762715200893,10.9044726730207,6.42560118203982,0.251808078943408,0.251808660979376,0.251808079094412,0.251808380644144,0.251808325493868,0.25180808159258,0.251800768141097,0.251784951603902,0.251808079094412,0.251808380644144,0.251808325493868,0.25180808159258,0.00290332317435694,0.00941563144873059,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,14,3,-8.29543061889448,0.207701921463012,0.218366861343383,62.4449444590136,4.81681264599319,10.4739718970377,6.28383185504935,0.103003104058725,0.103002768014678,0.103002674467188,0.103002677271735,0.103002787037634,0.103002679298313,0.102996526799316,0.103002768014677,0.103002674467188,0.103002677271735,0.103002787037634,0.103002679298313,0.00638549631008837,0,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,14,4,-8.29543061889448,0.360702991485595,0.272571802139282,57.6720188420149,4.16761682298965,11.2912523890263,7.9683268519584,0.0297518144335167,0.0297517181471959,0.0297513686934038,0.0297513740092739,0.0297513741773136,0.0297513697097813,0.0297503509470027,0.0297512454259962,0.0297513686934038,0.0297513740092739,0.0297513741773136,0.0297513697097813,0.00491898239456371,0.00158888705989325,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,15,2,-7.29505248110551,0.171289920806884,0.189669847488403,58.2685849540284,5.34962319396436,10.3566649860003,7.65609253698494,0.251073527611734,0.251073532033353,0.25107346930804,0.251073471814641,0.251073593004187,0.251073460890667,0.251058512498354,0.251062482723478,0.25107346930804,0.251073471814641,0.251073593004187,0.251073460890667,0.00598036500410662,0.00440082623819578,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,15,3,-7.29505248110551,0.175906896591186,0.204000949859619,49.4912022259668,4.55074895598227,12.3247253439622,7.2703278530389,0.0682188156947029,0.0682188501447625,0.0682188911149497,0.0682189612245285,0.0682189812121692,0.0682188157101969,0.0682128753036109,0.0682147194540498,0.0682188911149497,0.0682189612245285,0.0682189812121692,0.0682188157101969,0.00870784846016769,0.0060550576621196,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,15,4,-7.29505248110551,0.196747064590454,0.233587026596069,53.5522651320206,3.87725573201896,11.8566811850178,6.74076876498293,0.0149291919440733,0.014929156913644,0.0149293022213309,0.0149291991866368,0.0149291201838294,0.0149291465495187,0.0149280296214826,0.0149281191669665,0.0149293022213309,0.0149291991866368,0.0149291201838294,0.0149291465495187,0.00778556934030763,0.00695114053348022,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,16,2,-7.85666311978308,0.188057899475097,0.196869134902954,47.2104278350016,4.34073950501624,11.185141053982,6.85110180504852,0.246012470362402,0.246012756476379,0.246012855883282,0.246012630884969,0.246012631672595,0.246012637393259,0.246011892757268,0.24598827654636,0.246012855883282,0.246012630884969,0.246012631672595,0.246012637393259,0.000234786933218789,0.0099506750663335,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,16,3,-7.85666311978308,0.270617008209228,0.218937873840332,53.8083214089856,3.60798470303416,11.8746730349957,5.81826634297613,0.0661222756768059,0.0661222756768059,0.0661222921995952,0.066122504757879,0.0661222771069241,0.0661223926797798,0.066116327220296,0.0661184307942555,0.0661222921995952,0.066122504757879,0.0661222771069241,0.0661223926797798,0.00899614607788145,0.00581480675168771,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,16,4,-7.85666311978308,0.194438219070434,0.226837873458862,67.46410805505,4.83342906902544,11.4381708209984,6.49814184801653,0.0258391764769126,0.0258391913545167,0.0258392253316546,0.0258391765605038,0.0258392414852045,0.0258394066295385,0.0258373398732501,0.0258379374963201,0.0258392253316546,0.0258391765605038,0.0258392414852045,0.0258394066295385,0.0071078258402268,0.00485254425871701,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,17,2,-7.04621698624537,0.176174879074096,0.211829900741577,61.5235646950313,4.21404725196771,10.4399467380135,6.09579893102636,0.3391954999057,0.339194609014893,0.339194522149399,0.339194561721505,0.339194545624793,0.339194521806392,0.33917422224265,0.339173402029307,0.339194522149399,0.339194561721505,0.339194545624793,0.339194521806392,0.00627297916880265,0.0062521587968103,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,17,3,-7.04621698624537,0.209107875823974,0.206886053085327,54.0898423560429,3.83256215899018,10.9878445230424,5.21867590997135,0.131345105897125,0.131345123128725,0.131345074804146,0.131345120651059,0.131345056410803,0.131345137793472,0.131334738978738,0.131340955911209,0.131345074804146,0.131345120651059,0.131345056410803,0.131345137793472,0.0078928851717787,0.0031727234453147,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,17,4,-7.04621698624537,0.229192018508911,0.221194982528686,55.8804746660171,4.8988107300247,11.2878905729739,5.43279372499091,0.0506644260087209,0.0506643776873887,0.0506646125102338,0.0506643459058542,0.0506643459994952,0.0506643685954421,0.0506605870480192,0.050661195642954,0.0506646125102338,0.0506643459058542,0.0506643459994952,0.0506643685954421,0.00757723121352076,0.00628063459956701,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,18,2,-8.35338163378483,0.139840126037597,0.121101140975952,61.9004783559939,4.54279187298379,11.4798843120224,7.33569385897135,0.0531830090964451,0.053183015016921,0.053183070800626,0.0531830097963696,0.0531831404809001,0.0531830091019781,0.0531827686279055,0.05318068554008,0.053183070800626,0.0531830097963696,0.0531831404809001,0.0531830091019781,0.000452152940827429,0.00438011429069519,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
