n,rho0,seed,rho,mineigvalQ,solution_time_P1,solution_time_P2,solution_time_D1A,solution_time_D1B,solution_time_D2A,solution_time_D2B,optimal_val_P1,optimal_val_P2,optimal_val_D1A,optimal_val_D1B,optimal_val_D2A,optimal_val_D2B,objective_bound_P1,objective_bound_P2,objective_bound_D1A,objective_bound_D1B,objective_bound_D2A,objective_bound_D2B,relative_gap_P1,relative_gap_P2,relative_gap_D1A,relative_gap_D1B,relative_gap_D2A,relative_gap_D2B,termination_status_P1,termination_status_P2,termination_status_D1A,termination_status_D1B,termination_status_D2A,termination_status_D2B
50,12,3,6,-15.2597271620267,3.01534700393676,2.89677810668945,614.240553918993,122.270828612992,474.613400971997,210.244393389992,0.0360707720006313,0.036070803869948,75.146860378204,0.0360709248627057,0.0360710889409487,0.0360707871159286,0.0360677839995572,0.0360687165805576,75.146860378204,0.0360709248627057,0.0360710889409487,0.0360707871159286,0.00828371811407091,0.00578664506045099,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,12,3,9,-15.2597271620267,5.701336145401,8.00642490386962,614.666129454999,190.237121170997,564.186767823004,180.63702501,0.00517188725639279,0.00517186728703455,44.9428067653752,0.00517173090221292,0.00517179732593812,0.00517182734151491,0.0051708411410541,0.00517092212093979,44.9428067653752,0.00517173090221292,0.00517179732593812,0.00517182734151491,0.0202269555934795,0.0182751420772786,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,12,4,3,-15.0153776649612,1.12987112998962,1.26998996734619,613.142419345997,145.658101720007,490.579829499009,188.820913612013,0.31277522753065,0.312774926085918,55.5785269789599,0.312774871920158,0.312774835635108,0.312774875496348,0.312762358503299,0.312750468614793,55.5785269789599,0.312774871920158,0.312774835635108,0.312774875496348,0.00411446502733809,0.00781951143937451,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,12,4,6,-15.0153776649612,4.57251191139221,4.1964430809021,611.598806769005,208.531814442991,493.335810422999,275.066326704996,0.0779602876283832,0.0779598637312572,79.350240816117,0.0779597751179995,0.0779598545896751,0.0779597695741112,0.0779523984877273,0.07795643717149,79.350240816117,0.0779597751179995,0.0779598545896751,0.0779597695741112,0.0101194350302219,0.00439528701461532,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,12,4,9,-15.0153776649612,3.3349220752716,4.04866409301757,612.160427145005,165.414154290003,532.956053893998,189.509315588002,0.0166348881560806,0.0166349247910738,48.4516271491635,0.0166348672422093,0.0166348025865676,0.0166348394287668,0.0166332123516086,0.0166329932417783,48.4516271491635,0.0166348672422093,0.0166348025865676,0.0166348394287668,0.0100740351019452,0.0116114098487053,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,12,5,3,-15.8918092417964,1.20255494117736,1.85106492042541,611.371143627009,165.901832881994,458.920357733994,218.783736546989,0.251889400810991,0.251888338251279,51.5414125173215,0.251888406411259,0.251888338679167,0.251888571117494,0.251886490953861,0.251888180635137,51.5414125173215,0.251888406411259,0.251888338679167,0.251888571117494,0.00115521221659363,6.26E-05,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,12,5,6,-15.8918092417964,1.9513680934906,2.38521695137023,611.37573026499,139.907165330994,419.724487316008,199.113319127995,0.0356101182693129,0.0356102918532469,69.8648998897906,0.0356101284477699,0.0356101763311919,0.0356105858850765,0.0356092838303675,0.0356082797453423,69.8648998897906,0.0356101284477699,0.0356101763311919,0.0356105858850765,0.00234326361716356,0.00565035499525822,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,12,5,9,-15.8918092417964,4.37445497512817,4.69495582580566,614.240397984001,171.080485884987,509.612632523989,216.001674058992,0.00344672206729444,0.00344661166747525,41.5385262021726,0.00344654388253008,0.00344659832058065,0.0034465451436176,0.00344569007616141,0.00344570100604205,41.5385262021726,0.00344654388253008,0.00344659832058065,0.0034465451436176,0.0299412343923487,0.026421933222034,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,12,6,3,-15.1202855273052,1.26324009895324,1.49835419654846,613.212022432999,188.992265654,411.120246757986,208.368482919002,0.286793468956928,0.286793494647836,54.6759746994023,0.286793479483004,0.286793599547421,0.286793474718704,0.286781175867623,0.286791630802889,54.6759746994023,0.286793479483004,0.286793599547421,0.286793474718704,0.00428639095222739,0.000649890943134126,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,12,6,6,-15.1202855273052,1.96709609031677,1.59673309326171,611.527500820986,176.912491522991,376.614286787982,169.44388697698,0.0480850739621563,0.0480852204059649,78.3950798034721,0.0480850466768645,0.0480854715717072,0.0480851795415454,0.0480823882199446,0.0480827535826479,78.3950798034721,0.0480850466768645,0.0480854715717072,0.0480851795415454,0.00558539686112654,0.00513010712278443,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,12,6,9,-15.1202855273052,5.15937304496765,4.1086459159851,612.144120876997,171.07754084299,475.545985022006,229.135707131004,0.00866112586020932,0.00866096864099034,47.202151596072,0.00866079779923682,0.00866080882888111,0.00866078560807991,0.00865969460940646,0.00865940397951043,47.202151596072,0.00866079779923682,0.00866080882888111,0.00866078560807991,0.0165249971650072,0.0180656638394152,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
