n,rho0,seed,rho,mineigvalQ,solution_time_P1,solution_time_P2,solution_time_D1A,solution_time_D1B,solution_time_D2A,solution_time_D2B,optimal_val_P1,optimal_val_P2,optimal_val_D1A,optimal_val_D1B,optimal_val_D2A,optimal_val_D2B,objective_bound_P1,objective_bound_P2,objective_bound_D1A,objective_bound_D1B,objective_bound_D2A,objective_bound_D2B,relative_gap_P1,relative_gap_P2,relative_gap_D1A,relative_gap_D1B,relative_gap_D2A,relative_gap_D2B,termination_status_P1,termination_status_P2,termination_status_D1A,termination_status_D1B,termination_status_D2A,termination_status_D2B
25,6,3,3,1.7807027981924E-16,0.0222949981689453,0.0232501029968262,55.3618972149998,3.41314509900985,10.3669624920003,5.75333261699416,0.0619028122878756,0.0619028122878756,0.0619028137109132,0.0619031446731895,0.0619028157762591,0.0619028674347409,0.0619028122878756,0.0619028122878756,0.0619028137109132,0.0619031446731895,0.0619028157762591,0.0619028674347409,0,0,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,3,4,1.7807027981924E-16,0.0202758312225342,0.0160961151123047,53.6611273289891,3.43473518000974,10.4936959129991,6.55571944300027,0.0189408450816573,0.0189408450816572,0.0189410542263523,0.0189408533171351,0.018940911038644,0.0189408483030656,0.0189408450816573,0.0189408450816572,0.0189410542263523,0.0189408533171351,0.018940911038644,0.0189408483030656,0,0,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,4,2,-8.07131565250482E-17,0.0360260009765625,0.0329270362854004,55.8440726900008,4.40221727000608,9.52690000399889,6.84558343500248,0.258762294833918,0.258762294833918,0.258762301878813,0.258762349814732,0.258762311635772,0.258762294840719,0.258762294833918,0.258762294833918,0.258762301878813,0.258762349814732,0.258762311635772,0.258762294840719,0,0,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,4,3,-8.07131565250482E-17,0.0287008285522461,0.0260090827941895,55.782762857998,5.57993987799273,10.8042011469952,6.14287564498954,0.0996985649780181,0.0996985649780181,0.0996985783724811,0.0996985655393472,0.0996990107268538,0.0996985981227702,0.0996985649780181,0.0996985649780181,0.0996985783724811,0.0996985655393472,0.0996990107268538,0.0996985981227702,0,0,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,4,4,-8.07131565250482E-17,0.0213828086853027,0.0218310356140137,60.1530622459977,4.28153667099832,11.4036194670043,6.32100585299486,0.0350787483675124,0.0350787483675124,0.0350787498162907,0.0350788318986479,0.0350788972852248,0.0350789442702889,0.0350787483675124,0.0350787483675124,0.0350787498162907,0.0350788318986479,0.0350788972852248,0.0350789442702889,0,0,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,5,2,2.20203903325821E-16,0.0576510429382324,0.04634690284729,49.959328322002,5.56630287598819,10.8618507709907,5.64193116100796,0.231670484739958,0.231670484739958,0.231670532534619,0.231670485768075,0.23167051415525,0.231670500817207,0.231670484739958,0.231670484739958,0.231670532534619,0.231670485768075,0.23167051415525,0.231670500817207,0,0,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,5,3,2.20203903325821E-16,0.0359859466552734,0.0324020385742187,57.8232207790134,5.30284725900856,10.5186930229975,8.27613319399825,0.0794858000719193,0.0794858000719193,0.0794858012523328,0.0794858001611936,0.0794859259391387,0.0794858002116901,0.0794858000719193,0.0794858000719193,0.0794858012523328,0.0794858001611936,0.0794859259391387,0.0794858002116901,0,0,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,5,4,2.20203903325821E-16,0.0636999607086182,0.0596029758453369,62.6229210070014,3.42361865099519,11.1212979849952,6.1978226640058,0.0263749806184999,0.0263749806184999,0.0263750028072951,0.0263752987578824,0.0263749968261609,0.0263749826087344,0.0263749806184999,0.0263749806184999,0.0263750028072951,0.0263752987578824,0.0263749968261609,0.0263749826087344,0,0,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,6,2,-2.71556274349034E-16,0.0144879817962646,0.0169990062713623,51.8772494299919,4.33067905400822,10.4375909509981,5.37045163600124,0.0593917155777637,0.0593917155777637,0.0593918323966143,0.0593917345973562,0.0593918655469034,0.0593917183958228,0.0593917155777637,0.0593917155777637,0.0593918323966143,0.0593917345973562,0.0593918655469034,0.0593917183958228,0,0,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,6,3,-2.71556274349034E-16,0.0206270217895508,0.021399974822998,64.3666348119878,3.98450273400522,11.8224634219951,6.40967012499459,0.0185912171785442,0.0185912171785441,0.0185912288001258,0.0185912409672627,0.0185915282433757,0.0185912491870973,0.0185912171785442,0.0185912171785441,0.0185912288001258,0.0185912409672627,0.0185915282433757,0.0185912491870973,0,0,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,6,4,-2.71556274349034E-16,0.0249178409576416,0.0241930484771729,64.4876438530046,4.81088928600366,11.9614023879985,6.23488407400146,0.00597454744306708,0.00597454744306719,0.00597455163207747,0.00597459959350298,0.0059746435858551,0.00597485146625558,0.00597454744306708,0.00597454744306719,0.00597455163207747,0.00597459959350298,0.0059746435858551,0.00597485146625558,0,0,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,7,2,-8.65790605117062E-17,0.0374228954315186,0.0381581783294678,75.0500125169929,5.28510684000503,9.72153930600325,5.3647274870018,0.359079742723491,0.359079742723491,0.359079747340422,0.359079743313319,0.359079783663972,0.359079949942108,0.359079742723491,0.359079742723491,0.359079747340422,0.359079743313319,0.359079783663972,0.359079949942108,0,0,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,7,3,-8.65790605117062E-17,0.0147800445556641,0.0171799659729004,55.7487656430021,5.25609825299762,12.2248906369932,5.40165702499507,0.0719383988488647,0.0719383988488647,0.0719383994432845,0.0719386256582733,0.0719384059185365,0.071938430665474,0.0719383988488647,0.0719383988488647,0.0719383994432845,0.0719386256582733,0.0719384059185365,0.071938430665474,0,0,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,7,4,-8.65790605117062E-17,0.0188090801239014,0.0148329734802246,57.2546150890121,5.12287797500903,10.4604958599957,8.31400762099656,0.0147714870859433,0.0147714870859433,0.0147715136899525,0.0147716347250844,0.0147715337289103,0.0147714876938958,0.0147714870859432,0.0147714870859432,0.0147715136899525,0.0147716347250844,0.0147715337289103,0.0147714876938958,0,0,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,8,2,-3.37226409383874E-16,0.0340859889984131,0.027289867401123,76.0555092229915,5.50373462800053,11.5760418179998,6.62514089800243,0.295716940202607,0.295716940202607,0.295717020165657,0.295716940273338,0.295716946241791,0.295716940497357,0.295716940202607,0.295716940202607,0.295717020165657,0.295716940273338,0.295716946241791,0.295716940497357,0,0,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,8,3,-3.37226409383874E-16,0.0375139713287354,0.0314171314239502,56.3989583719958,3.86694756799261,11.3440954620019,6.07214649100206,0.107779270905646,0.107779270905646,0.107779611733576,0.107779419941061,0.107779274928079,0.107779360013135,0.107779270905646,0.107779270905646,0.107779611733576,0.107779419941061,0.107779274928079,0.107779360013135,0,0,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,8,4,-3.37226409383874E-16,0.0245649814605713,0.0222249031066895,55.6619234620011,4.86920070499764,11.9931141739944,6.47336158998951,0.0359801398137226,0.0359801398137226,0.0359806787840496,0.0359801398439582,0.0359801403608554,0.0359802077537151,0.0359801398137226,0.0359801398137226,0.0359806787840496,0.0359801398439582,0.0359801403608554,0.0359802077537151,0,0,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,9,2,1.20072112421578E-16,0.0228979587554932,0.0293900966644287,52.2674039220001,5.28063755399489,9.78782873100136,5.27055265499803,0.12689382826705,0.12689382826705,0.126893829481878,0.126893828926908,0.126893998726059,0.126893966525935,0.12689382826705,0.12689382826705,0.126893829481878,0.126893828926908,0.126893998726059,0.126893966525935,0,0,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,9,3,1.20072112421578E-16,0.018887996673584,0.0199007987976074,60.4846114149987,5.06508309600758,12.1851602649986,6.51445825499832,0.0334362961383157,0.0334362961383157,0.0334364121270703,0.0334363005572726,0.0334362966674861,0.0334362966691464,0.0334362961383157,0.0334362961383157,0.0334364121270703,0.0334363005572726,0.0334362966674861,0.0334362966691464,0,0,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,9,4,1.20072112421578E-16,0.015955924987793,0.0230770111083984,59.7572862679954,4.17419990000781,11.4219568660046,8.01108088699402,0.00080758262281852,0.00080758262281852,0.000807583088531436,0.000807593848908151,0.000807635733257843,0.000807584444105866,0.00080758262281852,0.00080758262281852,0.000807583088531436,0.000807593848908151,0.000807635733257843,0.000807584444105866,0,0,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,10,2,9.54932456392009E-17,0.0336439609527588,0.0329959392547607,53.8421216339921,5.52884695699322,10.8492746209959,5.30839528300567,0.24781674813368,0.24781674813368,0.247816830196283,0.247816748577238,0.247816766366156,0.247816757661634,0.24781674813368,0.24781674813368,0.247816830196283,0.247816748577238,0.247816766366156,0.247816757661634,0,0,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,10,3,9.54932456392009E-17,0.0252399444580078,0.025223970413208,53.603663560003,3.86587470299855,11.4677151760116,7.43563666299451,0.0725755130326547,0.0725755130326547,0.0725755318753103,0.0725758239708168,0.0725755134330113,0.07257551402307,0.0725755130326547,0.0725755130326547,0.0725755318753103,0.0725758239708168,0.0725755134330113,0.07257551402307,0,0,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,10,4,9.54932456392009E-17,0.0193030834197998,0.0217020511627197,68.0974769879977,3.94559728099557,11.9717384030082,8.62168059700343,0.0287668805997903,0.0287668805997903,0.0287668868719672,0.0287668831696739,0.0287668819570449,0.0287668837623723,0.0287668805997903,0.0287668805997903,0.0287668868719672,0.0287668831696739,0.0287668819570449,0.0287668837623723,0,0,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,11,2,-1.66682710763179E-16,0.0413818359375,0.038985013961792,51.6603357870044,4.11933497800783,9.47461316200497,5.31616229699284,0.316210569775233,0.316210569775233,0.316210765004147,0.316210754249503,0.316210575334444,0.31621057312198,0.316210569775233,0.316210569775233,0.316210765004147,0.316210754249503,0.316210575334444,0.31621057312198,0,0,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,11,3,-1.66682710763179E-16,0.0372698307037354,0.0334579944610596,55.890573489989,4.15498987399042,12.0199750499887,6.15990455899737,0.147653782320064,0.147653782320064,0.147653786258311,0.14765388907813,0.147653974140355,0.147654257573247,0.147653782320064,0.147653782320064,0.147653786258311,0.14765388907813,0.147653974140355,0.147654257573247,0,0,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,11,4,-1.66682710763179E-16,0.0362670421600342,0.026820182800293,95.0574727089988,5.50521606199618,11.4437114330067,7.52180541299458,0.0645685954040674,0.0645685954040674,0.0645684272450094,0.0645685958445481,0.0645686441863637,0.0645685954457423,0.0645685954040674,0.0645685954040674,0.0645684272450094,0.0645685958445481,0.0645686441863637,0.0645685954457423,0,0,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,12,2,-2.30324180335471E-16,0.0345780849456787,0.0368280410766602,49.3929975259962,5.04643624999153,9.86935992700455,6.61181096600194,0.241943577317121,0.241943577317121,0.241943857840094,0.24194357767797,0.241943915164664,0.241943611010708,0.241943577317121,0.241943577317121,0.241943857840094,0.24194357767797,0.241943915164664,0.241943611010708,0,0,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,12,3,-2.30324180335471E-16,0.023900032043457,0.025784969329834,57.7478205240041,5.97917328900076,11.6261585570028,5.90097870900354,0.0704666560797951,0.0704666560797951,0.0704672680944725,0.0704666566231099,0.0704666562293839,0.0704668424438234,0.0704666560797951,0.0704666560797951,0.0704672680944725,0.0704666566231099,0.0704666562293839,0.0704668424438234,0,0,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,12,4,-2.30324180335471E-16,0.0181930065155029,0.0185439586639404,52.0479780980095,3.69187773899466,12.4208249799995,6.83197159098927,0.0173366369947559,0.0173366369947559,0.0173371886452518,0.0173366406406611,0.0173366383039957,0.0173370419933811,0.0173366369947559,0.0173366369947559,0.0173371886452518,0.0173366406406611,0.0173366383039957,0.0173370419933811,0,0,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,13,2,-1.38935517088964E-16,0.030601978302002,0.0295798778533936,50.7481866529997,5.08002664000378,11.9019860240078,5.65477069900953,0.233402957361887,0.233402957361887,0.233402958969281,0.233402958572196,0.23340295743115,0.233402993494577,0.233402957361887,0.233402957361887,0.233402958969281,0.233402958572196,0.23340295743115,0.233402993494577,0,0,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,13,3,-1.38935517088964E-16,0.018963098526001,0.0205678939819336,57.2270843609877,3.88764088899188,11.0455717320001,6.70933768000396,0.0723206884358276,0.0723206884358275,0.072320689542607,0.0723206903172366,0.0723206885069844,0.0723207137235565,0.0723206884358276,0.0723206884358275,0.072320689542607,0.0723206903172366,0.0723206885069844,0.0723207137235565,0,0,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,13,4,-1.38935517088964E-16,0.0231380462646484,0.0251209735870361,55.332156495002,4.85878513900389,12.3137402970024,7.35084963099507,0.0051284087831503,0.0051284087831503,0.00512841027822638,0.00512841033134705,0.00512841277184314,0.00512840896906263,0.0051284087831503,0.0051284087831503,0.00512841027822638,0.00512841033134705,0.00512841277184314,0.00512840896906263,0,0,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,14,2,2.49203808149993E-17,0.0495650768280029,0.0389349460601807,57.5928084999905,5.20131244399818,10.9676501530048,5.30208907299675,0.251808078943408,0.251808078943408,0.251808335994059,0.251808086327643,0.251808079246468,0.251808080454503,0.251808078943408,0.251808078943408,0.251808335994059,0.251808086327643,0.251808079246468,0.251808080454503,0,0,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,14,3,2.49203808149993E-17,0.0446009635925293,0.0356481075286865,63.6027357870043,3.74230175200501,11.8419437410048,7.70656084700022,0.10300267285754,0.10300267285754,0.103002725564107,0.103002932891382,0.103002681715195,0.103002672946,0.10300267285754,0.10300267285754,0.103002725564107,0.103002932891382,0.103002681715195,0.103002672946,0,0,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,14,4,2.49203808149993E-17,0.0187311172485352,0.0222020149230957,59.0840761959989,5.05860636099533,10.7851580799907,6.75477490200137,0.0297513685675925,0.0297513685675925,0.0297513875745354,0.029751369335902,0.0297516875817447,0.0297514316944123,0.0297513685675925,0.0297513685675925,0.0297513875745354,0.029751369335902,0.0297516875817447,0.0297514316944123,0,0,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,15,2,-5.69163932091948E-17,0.0317058563232422,0.0325372219085693,49.4511111789907,5.55316698701063,9.46821929998987,5.29846012199414,0.251073460443969,0.251073460443969,0.251073615650403,0.251073524023487,0.251073480179259,0.251073569874456,0.251073460443969,0.251073460443969,0.251073615650403,0.251073524023487,0.251073480179259,0.251073569874456,0,0,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,15,3,-5.69163932091948E-17,0.024634838104248,0.0227971076965332,63.6978016870125,4.12657814599515,11.3473793280136,5.78053367898974,0.0682188156947029,0.0682188156947029,0.0682188365162276,0.0682188771256392,0.0682188159764102,0.0682192235283695,0.0682188156947029,0.0682188156947029,0.0682188365162276,0.0682188771256392,0.0682188159764102,0.0682192235283695,0,0,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,15,4,-5.69163932091948E-17,0.019118070602417,0.0214090347290039,55.7127881789929,4.14690751000308,12.7467557280033,7.73256455399678,0.0149291201579419,0.0149291201579419,0.0149291232498908,0.0149291333951008,0.0149291469045765,0.0149291211402974,0.0149291201579419,0.0149291201579419,0.0149291232498908,0.0149291333951008,0.0149291469045765,0.0149291211402974,0,0,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,16,2,8.06045112781783E-17,0.051271915435791,0.043086051940918,49.3129855619918,4.53041615200345,11.0857658430032,6.61622977700608,0.246012628807562,0.246012628807562,0.24601278635343,0.246012628809316,0.24601269840047,0.246012630132966,0.246012628807562,0.246012628807562,0.24601278635343,0.246012628809316,0.24601269840047,0.246012630132966,0,0,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,16,3,8.06045112781783E-17,0.046334981918335,0.0525832176208496,55.2352769010031,5.04853172900039,11.8589070529997,7.15801778499736,0.0661222756768059,0.0661222756768059,0.0661222768177623,0.0661222762589741,0.066122490720105,0.0661222756865238,0.0661222756768059,0.0661222756768059,0.0661222768177623,0.0661222762589741,0.066122490720105,0.0661222756865238,0,0,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,16,4,8.06045112781783E-17,0.0565929412841797,0.0594010353088379,74.4765503910021,5.34873095799412,13.6792231080035,8.0338118699874,0.0258391764769126,0.0258391764769126,0.0258391777990554,0.0258391774331162,0.0258391785004104,0.0258392005006211,0.0258391764769126,0.0258391764769126,0.0258391777990554,0.0258391774331162,0.0258391785004104,0.0258392005006211,0,0,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,17,2,-7.54745622246098E-17,0.0531589984893799,0.0423030853271484,59.6288546149881,4.12263138400158,9.43296881800052,5.34235325400368,0.339194521661681,0.339194521661681,0.339194555309455,0.339194723730167,0.339194692391241,0.339194555181487,0.339194521661681,0.339194521661681,0.339194555309455,0.339194723730167,0.339194692391241,0.339194555181487,0,0,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,17,3,-7.54745622246098E-17,0.0506470203399658,0.0359461307525635,57.6481672980008,4.15243990199815,12.6910823420039,6.95317103300476,0.131345044470806,0.131345044470806,0.131345054154872,0.131345260969307,0.131345044570937,0.131345044862416,0.131345044470806,0.131345044470806,0.131345054154872,0.131345260969307,0.131345044570937,0.131345044862416,0,0,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,17,4,-7.54745622246098E-17,0.0371711254119873,0.0285999774932861,55.9829891289992,5.07401047200256,10.4805801710027,7.70161907898728,0.0506643456872801,0.0506643456872801,0.0506643858360725,0.0506643459358908,0.0506643490169411,0.0506643540543253,0.0506643456872801,0.0506643456872801,0.0506643858360725,0.0506643459358908,0.0506643490169411,0.0506643540543253,0,0,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,18,2,-8.13231763523408E-17,0.0213041305541992,0.0224008560180664,53.7336353379942,4.11493414800498,10.8693666020117,5.7079968409962,0.0531830090964452,0.0531830090964452,0.0531830514124612,0.0531834329994165,0.05318309165588,0.0531830107693511,0.0531830090964452,0.0531830090964452,0.0531830514124612,0.0531834329994165,0.05318309165588,0.0531830107693511,0,0,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,18,3,-8.13231763523408E-17,0.0143370628356934,0.0206758975982666,53.5412239870057,4.3919377039856,11.9257963489945,7.29961640598776,0.00719911207252245,0.00719911207252245,0.00719981498659897,0.00719911266412127,0.00719911409821519,0.00719911244951241,0.00719911207252245,0.00719911207252245,0.00719981498659897,0.00719911266412127,0.00719911409821519,0.00719911244951241,0,0,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
25,6,18,4,-8.13231763523408E-17,0.0215709209442139,0.0207359790802002,62.1748536389932,4.38818849500967,12.1291079180082,7.24165519000962,0.00292361323339319,0.00292361323339321,0.0029236252296392,0.00292364307482048,0.00292363521248711,0.00292362591525461,0.00292361323339319,0.00292361323339321,0.0029236252296392,0.00292364307482048,0.00292363521248711,0.00292362591525461,0,0,0,0,0,0,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL,OPTIMAL
