n,rho0,seed,rho,mineigvalQ,solution_time_P1,solution_time_P2,solution_time_D1A,solution_time_D1B,solution_time_D2A,solution_time_D2B,optimal_val_P1,optimal_val_P2,optimal_val_D1A,optimal_val_D1B,optimal_val_D2A,optimal_val_D2B,objective_bound_P1,objective_bound_P2,objective_bound_D1A,objective_bound_D1B,objective_bound_D2A,objective_bound_D2B,relative_gap_P1,relative_gap_P2,relative_gap_D1A,relative_gap_D1B,relative_gap_D2A,relative_gap_D2B,termination_status_P1,termination_status_P2,termination_status_D1A,termination_status_D1B,termination_status_D2A,termination_status_D2B
50,12,2,9,8.25974195250316E-17,0.0763280391693115,0.0644478797912597,610.978536167997,164.413676158998,511.336354745996,149.588979873995,0.0089197219816297,0.0089197219816297,31.6583813282547,0.0089197221592488,0.0089197221513118,0.0089198992920904,0.0089197219816297,0.0089197219816297,31.6583813282547,0.0089197221592488,0.0089197221513118,0.0089198992920904,0,0,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,25,2,6,6.80506593923157E-16,20.8276739120483,19.5342009067535,610.369909699002,247.707183892002,615.798674483995,354.523389094,0.0946198225196043,0.0946198225196043,39.2716255153992,0.0922524180811302,0.0922477358663105,0.0922436296371221,0.0946198225196043,0.0946198225196043,39.2716255153992,0.0922524180811302,0.0922477358663105,0.0922436296371221,0,0,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,TIME_LIMIT,OPTIMAL
50,25,2,12,6.80506593923157E-16,10.751580953598,9.04933786392212,611.056684648997,240.463524047998,609.545617197997,326.405530585005,0.0194510056801958,0.0194510056801958,23.984438901965,0.0194492382517009,0.0195667511868589,0.0194484366678408,0.0194510056801958,0.0194510056801958,23.984438901965,0.0194492382517009,0.0195667511868589,0.0194484366678408,0,0,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,TIME_LIMIT,OPTIMAL
50,25,2,19,6.80506593923157E-16,0.172117948532105,0.184993028640747,609.514071766003,176.753142326001,544.672690662999,263.831198341999,0.0017385856141422,0.0017385856141422,10.4957886218348,0.0017386094441868,0.0017386223379767,0.0017385874653818,0.0017385856141422,0.0017385856141422,10.4957886218348,0.0017386094441868,0.0017386223379767,0.0017385874653818,0,0,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,38,2,10,-4.61842345829077E-16,470.378304958344,585.770483016968,611.986759496998,235.018994154001,618.384801235996,307.536487127996,0.0361240397131998,0.0361240397131998,30.1945556572369,0.0350991990453997,0.0350937538468141,0.0350949304730406,0.0361240397131998,0.0361240397131998,30.1945556572369,0.0350991990453997,0.0350937538468141,0.0350949304730406,0,0,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,TIME_LIMIT,OPTIMAL
50,38,2,19,-4.61842345829077E-16,240.297941923141,249.08635187149,611.248285561996,229.772744041998,608.301798189997,317.150547158999,0.0080747603263722,0.0080747603263722,9.02990001798836,0.0075037220990201,0.0075122897850037,0.0075031404700942,0.0080747603263722,0.0080747603263722,9.02990001798836,0.0075037220990201,0.0075122897850037,0.0075031404700942,0,0,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,TIME_LIMIT,OPTIMAL
50,38,2,28,-4.61842345829077E-16,2.82673096656799,0.965929985046387,612.627046706002,177.191397214003,619.110534203996,273.994455227999,0.0012315363361249,0.0012315363361249,10.1186693401255,0.001231541032879,0.0012315404573966,0.001231537518243,0.0012315363361249,0.0012315363361249,10.1186693401255,0.001231541032879,0.0012315404573966,0.001231537518243,0,0,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,TIME_LIMIT,OPTIMAL
50,12,3,3,2.94074005562251E-16,0.333791971206665,0.254940986633301,609.078274495005,139.185899147,443.759711147002,216.421026033997,0.224501430546395,0.224501430546395,31.2314556855703,0.224501715530392,0.2245018996098,0.224501454588333,0.224501430546395,0.224501430546395,31.2314556855703,0.224501715530392,0.2245018996098,0.224501454588333,0,0,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,12,3,6,2.94074005562251E-16,0.114639043807983,0.12451696395874,611.114530503997,152.256956821002,500.524781527005,262.673851625004,0.0360707720006311,0.0360707720006311,42.3026646005438,0.0360707731234528,0.0360708703656927,0.0360707720555746,0.0360707720006311,0.0360707720006311,42.3026646005438,0.0360707731234528,0.0360708703656927,0.0360707720555746,0,0,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
50,12,3,9,2.94074005562251E-16,0.0489640235900878,0.0732998847961425,611.264635592001,176.887525476006,500.704944726,179.934299919005,0.0051717285991128,0.0051717285991128,32.7210788361733,0.0051717699721055,0.0051721098615234,0.0051720363933547,0.0051717285991128,0.0051717285991128,32.7210788361733,0.0051717699721055,0.0051721098615234,0.0051720363933547,0,0,0,0,0,0,OPTIMAL,OPTIMAL,TIME_LIMIT,OPTIMAL,OPTIMAL,OPTIMAL
